Station,Distance,Farm,TFS,ASV,abund,diff,Peak,group,PANEL,n_peaks,Quality
1,Control,Ext,42.85950948,ASV_2451,0,0.7826329024242398,79.24878645454545,1-0.95,585,2,1
1,Control,Int,26.63237405,ASV_2451,NA,0.7826329024242398,78.46615355212121,2-0.95,585,1,1
1,Control,Int,41.86824004,ASV_2451,0,0.7826329024242398,78.46615355212121,2-0.95,585,1,1
1,Control,Int,47.80487134,ASV_2451,0,0.7826329024242398,78.46615355212121,2-0.95,585,1,1
2,Control,Ext,127.7311348,ASV_2451,0,0.7826329024242398,79.24878645454545,1-0.95,585,2,1
2,Control,Ext,45.26470299,ASV_2451,0,0.7826329024242398,79.24878645454545,1-0.95,585,2,1
2,Control,Ext,34.45063898,ASV_2451,0,0.7826329024242398,79.24878645454545,1-0.95,585,2,1
2,Control,Int,16.67861809,ASV_2451,0,0.7826329024242398,78.46615355212121,2-0.95,585,1,1
2,Control,Int,46.69922388,ASV_2451,0,0.7826329024242398,78.46615355212121,2-0.95,585,1,1
2,Control,Int,47.80487134,ASV_2451,21,0.7826329024242398,78.46615355212121,2-0.95,585,1,1
3,Control,Ext,24.25269015,ASV_2451,1,0.7826329024242398,79.24878645454545,1-0.95,585,2,1
3,Control,Ext,203.9607443,ASV_2451,0,0.7826329024242398,79.24878645454545,1-0.95,585,2,1
3,Control,Ext,16.67861809,ASV_2451,0,0.7826329024242398,79.24878645454545,1-0.95,585,2,1
3,Control,Int,55.44145201,ASV_2451,NA,0.7826329024242398,78.46615355212121,2-0.95,585,1,1
3,Control,Int,110.1372753,ASV_2451,NA,0.7826329024242398,78.46615355212121,2-0.95,585,1,1
3,Control,Int,79.99207324,ASV_2451,NA,0.7826329024242398,78.46615355212121,2-0.95,585,1,1
1,0m,Ext,466.252599,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,0m,Ext,571.0789951,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,0m,Ext,185.7362293,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,0m,Int,110.1372753,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,0m,Int,278.641928,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,0m,Int,289.7236522,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
2,0m,Ext,202.3760388,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
2,0m,Ext,174.5004892,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
2,0m,Ext,402.0303347,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
2,0m,Int,500.1597489,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
2,0m,Int,632.0241119,ASV_331,NA,1.9568452300000008,14.72177286,2-0.95,676,1,1
2,0m,Int,496.2736783,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
3,0m,Ext,441.4777159,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
3,0m,Ext,704.9504701,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
3,0m,Ext,180.0307276,ASV_331,NA,1.9568452300000008,16.67861809,1-0.95,676,1,1
3,0m,Int,466.252599,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
3,0m,Int,110.1372753,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
3,0m,Int,357.640233,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,50m,Ext,427.9162698,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,50m,Ext,438.0475846,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,50m,Ext,398.9066961,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,50m,Int,276.4769752,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,50m,Int,247.8757333,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,50m,Int,411.548776,ASV_331,NA,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,100m,Ext,134.8991612,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,100m,Ext,103.4747421,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,100m,Ext,143.5850504,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,100m,Int,154.0269435,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,100m,Int,194.6352989,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,100m,Int,40.26680955,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,250m,Ext,121.8910417,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,250m,Ext,134.8991612,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,250m,Ext,101.0815428,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,250m,Int,139.1743613,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,250m,Int,162.6706403,ASV_331,6,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,250m,Int,207.1674794,ASV_331,9,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,500m,Ext,91.33440445,ASV_331,6,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,500m,Ext,354.8614903,ASV_331,3,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,500m,Ext,82.52716775,ASV_331,7,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,500m,Int,170.464582,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,500m,Int,276.4769752,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,500m,Int,194.6352989,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,1000m,Ext,34.18296926,ASV_331,3,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,1000m,Ext,42.85950948,ASV_331,2,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,1000m,Ext,213.7329942,ASV_331,4,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,1000m,Int,103.4747421,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,1000m,Int,133.8510407,ASV_331,36,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,2000m,Ext,32.1151392,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,2000m,Ext,36.95598261,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,2000m,Ext,41.86824004,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,2000m,Int,150.4645556,ASV_331,11,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,2000m,Int,14.72177286,ASV_331,16,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,2000m,Int,24.06425502,ASV_331,10,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,Control,Ext,34.18296926,ASV_331,4,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,Control,Ext,47.06490212,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,Control,Ext,42.85950948,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
1,Control,Int,26.63237405,ASV_331,NA,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,Control,Int,41.86824004,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,Control,Int,47.80487134,ASV_331,4,1.9568452300000008,14.72177286,2-0.95,676,1,1
2,Control,Ext,127.7311348,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
2,Control,Ext,45.26470299,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
2,Control,Ext,34.45063898,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
2,Control,Int,16.67861809,ASV_331,229,1.9568452300000008,14.72177286,2-0.95,676,1,1
2,Control,Int,46.69922388,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
2,Control,Int,47.80487134,ASV_331,0,1.9568452300000008,14.72177286,2-0.95,676,1,1
3,Control,Ext,24.25269015,ASV_331,22,1.9568452300000008,16.67861809,1-0.95,676,1,1
3,Control,Ext,203.9607443,ASV_331,8,1.9568452300000008,16.67861809,1-0.95,676,1,1
3,Control,Ext,16.67861809,ASV_331,0,1.9568452300000008,16.67861809,1-0.95,676,1,1
3,Control,Int,55.44145201,ASV_331,NA,1.9568452300000008,14.72177286,2-0.95,676,1,1
3,Control,Int,110.1372753,ASV_331,NA,1.9568452300000008,14.72177286,2-0.95,676,1,1
3,Control,Int,79.99207324,ASV_331,NA,1.9568452300000008,14.72177286,2-0.95,676,1,1
1,0m,Ext,466.252599,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,0m,Ext,571.0789951,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,0m,Ext,185.7362293,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,0m,Int,110.1372753,ASV_496,6,3.776506681818205,500.1597489,2-0.95,841,1,1
1,0m,Int,278.641928,ASV_496,13,3.776506681818205,500.1597489,2-0.95,841,1,1
1,0m,Int,289.7236522,ASV_496,27,3.776506681818205,500.1597489,2-0.95,841,1,1
2,0m,Ext,202.3760388,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
2,0m,Ext,174.5004892,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
2,0m,Ext,402.0303347,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
2,0m,Int,500.1597489,ASV_496,182,3.776506681818205,500.1597489,2-0.95,841,1,1
2,0m,Int,632.0241119,ASV_496,NA,3.776506681818205,500.1597489,2-0.95,841,1,1
2,0m,Int,496.2736783,ASV_496,19,3.776506681818205,500.1597489,2-0.95,841,1,1
3,0m,Ext,441.4777159,ASV_496,7,3.776506681818205,496.3832422181818,1-0.95,841,1,1
3,0m,Ext,704.9504701,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
3,0m,Ext,180.0307276,ASV_496,NA,3.776506681818205,496.3832422181818,1-0.95,841,1,1
3,0m,Int,466.252599,ASV_496,23,3.776506681818205,500.1597489,2-0.95,841,1,1
3,0m,Int,110.1372753,ASV_496,7,3.776506681818205,500.1597489,2-0.95,841,1,1
3,0m,Int,357.640233,ASV_496,23,3.776506681818205,500.1597489,2-0.95,841,1,1
1,50m,Ext,427.9162698,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,50m,Ext,438.0475846,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,50m,Ext,398.9066961,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,50m,Int,276.4769752,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,50m,Int,247.8757333,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,50m,Int,411.548776,ASV_496,NA,3.776506681818205,500.1597489,2-0.95,841,1,1
1,100m,Ext,134.8991612,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,100m,Ext,103.4747421,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,100m,Ext,143.5850504,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,100m,Int,154.0269435,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,100m,Int,194.6352989,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,100m,Int,40.26680955,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,250m,Ext,121.8910417,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,250m,Ext,134.8991612,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,250m,Ext,101.0815428,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,250m,Int,139.1743613,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,250m,Int,162.6706403,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,250m,Int,207.1674794,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,500m,Ext,91.33440445,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,500m,Ext,354.8614903,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,500m,Ext,82.52716775,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,500m,Int,170.464582,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,500m,Int,276.4769752,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,500m,Int,194.6352989,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,1000m,Ext,34.18296926,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,1000m,Ext,42.85950948,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,1000m,Ext,213.7329942,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,1000m,Int,103.4747421,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,1000m,Int,133.8510407,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,2000m,Ext,32.1151392,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,2000m,Ext,36.95598261,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,2000m,Ext,41.86824004,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,2000m,Int,150.4645556,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,2000m,Int,14.72177286,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,2000m,Int,24.06425502,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,Control,Ext,34.18296926,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,Control,Ext,47.06490212,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,Control,Ext,42.85950948,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
1,Control,Int,26.63237405,ASV_496,NA,3.776506681818205,500.1597489,2-0.95,841,1,1
1,Control,Int,41.86824004,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
1,Control,Int,47.80487134,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
2,Control,Ext,127.7311348,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
2,Control,Ext,45.26470299,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
2,Control,Ext,34.45063898,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
2,Control,Int,16.67861809,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
2,Control,Int,46.69922388,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
2,Control,Int,47.80487134,ASV_496,0,3.776506681818205,500.1597489,2-0.95,841,1,1
3,Control,Ext,24.25269015,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
3,Control,Ext,203.9607443,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
3,Control,Ext,16.67861809,ASV_496,0,3.776506681818205,496.3832422181818,1-0.95,841,1,1
3,Control,Int,55.44145201,ASV_496,NA,3.776506681818205,500.1597489,2-0.95,841,1,1
3,Control,Int,110.1372753,ASV_496,NA,3.776506681818205,500.1597489,2-0.95,841,1,1
3,Control,Int,79.99207324,ASV_496,NA,3.776506681818205,500.1597489,2-0.95,841,1,1
1,0m,Ext,466.252599,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,0m,Ext,571.0789951,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,0m,Ext,185.7362293,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,0m,Int,110.1372753,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,0m,Int,278.641928,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,0m,Int,289.7236522,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
2,0m,Ext,202.3760388,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
2,0m,Ext,174.5004892,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
2,0m,Ext,402.0303347,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
2,0m,Int,500.1597489,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
2,0m,Int,632.0241119,ASV_509,NA,1.9568452300000008,14.72177286,2-0.95,854,1,1
2,0m,Int,496.2736783,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
3,0m,Ext,441.4777159,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
3,0m,Ext,704.9504701,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
3,0m,Ext,180.0307276,ASV_509,NA,1.9568452300000008,16.67861809,1-0.95,854,1,1
3,0m,Int,466.252599,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
3,0m,Int,110.1372753,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
3,0m,Int,357.640233,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,50m,Ext,427.9162698,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,50m,Ext,438.0475846,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,50m,Ext,398.9066961,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,50m,Int,276.4769752,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,50m,Int,247.8757333,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,50m,Int,411.548776,ASV_509,NA,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,100m,Ext,134.8991612,ASV_509,6,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,100m,Ext,103.4747421,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,100m,Ext,143.5850504,ASV_509,4,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,100m,Int,154.0269435,ASV_509,10,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,100m,Int,194.6352989,ASV_509,7,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,100m,Int,40.26680955,ASV_509,14,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,250m,Ext,121.8910417,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,250m,Ext,134.8991612,ASV_509,4,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,250m,Ext,101.0815428,ASV_509,4,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,250m,Int,139.1743613,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,250m,Int,162.6706403,ASV_509,16,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,250m,Int,207.1674794,ASV_509,15,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,500m,Ext,91.33440445,ASV_509,8,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,500m,Ext,354.8614903,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,500m,Ext,82.52716775,ASV_509,9,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,500m,Int,170.464582,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,500m,Int,276.4769752,ASV_509,15,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,500m,Int,194.6352989,ASV_509,8,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,1000m,Ext,34.18296926,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,1000m,Ext,42.85950948,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,1000m,Ext,213.7329942,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,1000m,Int,103.4747421,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,1000m,Int,133.8510407,ASV_509,14,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,2000m,Ext,32.1151392,ASV_509,7,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,2000m,Ext,36.95598261,ASV_509,11,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,2000m,Ext,41.86824004,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,2000m,Int,150.4645556,ASV_509,19,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,2000m,Int,14.72177286,ASV_509,14,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,2000m,Int,24.06425502,ASV_509,14,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,Control,Ext,34.18296926,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,Control,Ext,47.06490212,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,Control,Ext,42.85950948,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
1,Control,Int,26.63237405,ASV_509,NA,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,Control,Int,41.86824004,ASV_509,11,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,Control,Int,47.80487134,ASV_509,0,1.9568452300000008,14.72177286,2-0.95,854,1,1
2,Control,Ext,127.7311348,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
2,Control,Ext,45.26470299,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
2,Control,Ext,34.45063898,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
2,Control,Int,16.67861809,ASV_509,28,1.9568452300000008,14.72177286,2-0.95,854,1,1
2,Control,Int,46.69922388,ASV_509,10,1.9568452300000008,14.72177286,2-0.95,854,1,1
2,Control,Int,47.80487134,ASV_509,9,1.9568452300000008,14.72177286,2-0.95,854,1,1
3,Control,Ext,24.25269015,ASV_509,6,1.9568452300000008,16.67861809,1-0.95,854,1,1
3,Control,Ext,203.9607443,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
3,Control,Ext,16.67861809,ASV_509,0,1.9568452300000008,16.67861809,1-0.95,854,1,1
3,Control,Int,55.44145201,ASV_509,NA,1.9568452300000008,14.72177286,2-0.95,854,1,1
3,Control,Int,110.1372753,ASV_509,NA,1.9568452300000008,14.72177286,2-0.95,854,1,1
3,Control,Int,79.99207324,ASV_509,NA,1.9568452300000008,14.72177286,2-0.95,854,1,1
1,0m,Ext,466.252599,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,0m,Ext,571.0789951,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,0m,Ext,185.7362293,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,0m,Int,110.1372753,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,0m,Int,278.641928,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,0m,Int,289.7236522,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
2,0m,Ext,202.3760388,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
2,0m,Ext,174.5004892,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
2,0m,Ext,402.0303347,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
2,0m,Int,500.1597489,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
2,0m,Int,632.0241119,ASV_529,NA,13.00674021939394,24.52860065878788,2-0.95,874,1,1
2,0m,Int,496.2736783,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
3,0m,Ext,441.4777159,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
3,0m,Ext,704.9504701,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
3,0m,Ext,180.0307276,ASV_529,NA,13.00674021939394,37.53534087818182,1-0.95,874,2,1
3,0m,Int,466.252599,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
3,0m,Int,110.1372753,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
3,0m,Int,357.640233,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,50m,Ext,427.9162698,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,50m,Ext,438.0475846,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,50m,Ext,398.9066961,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,50m,Int,276.4769752,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,50m,Int,247.8757333,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,50m,Int,411.548776,ASV_529,NA,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,100m,Ext,134.8991612,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,100m,Ext,103.4747421,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,100m,Ext,143.5850504,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,100m,Int,154.0269435,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,100m,Int,194.6352989,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,100m,Int,40.26680955,ASV_529,13,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,250m,Ext,121.8910417,ASV_529,11,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,250m,Ext,134.8991612,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,250m,Ext,101.0815428,ASV_529,3,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,250m,Int,139.1743613,ASV_529,15,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,250m,Int,162.6706403,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,250m,Int,207.1674794,ASV_529,11,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,500m,Ext,91.33440445,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,500m,Ext,354.8614903,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,500m,Ext,82.52716775,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,500m,Int,170.464582,ASV_529,21,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,500m,Int,276.4769752,ASV_529,0,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,500m,Int,194.6352989,ASV_529,21,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,1000m,Ext,34.18296926,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,1000m,Ext,42.85950948,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,1000m,Ext,213.7329942,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,1000m,Int,103.4747421,ASV_529,12,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,1000m,Int,133.8510407,ASV_529,12,13.00674021939394,24.52860065878788,2-0.95,874,1,1
1,2000m,Ext,32.1151392,ASV_529,0,13.00674021939394,37.53534087818182,1-0.95,874,2,1
1,2000m,Ext,36.95598261,ASV_529,12,13.00674021939394,37.53534087818182,1-0.95,874,2,1
