Station,Distance,Farm,TFS,ASV,abund
3,0m,Ext,180.0307276,ASV_2869,NA
3,0m,Int,466.252599,ASV_2869,0
3,0m,Int,110.1372753,ASV_2869,0
3,0m,Int,357.640233,ASV_2869,0
1,50m,Ext,427.9162698,ASV_2869,0
1,50m,Ext,438.0475846,ASV_2869,0
1,50m,Ext,398.9066961,ASV_2869,0
1,50m,Int,276.4769752,ASV_2869,33
1,50m,Int,247.8757333,ASV_2869,0
1,50m,Int,411.548776,ASV_2869,NA
1,100m,Ext,134.8991612,ASV_2869,0
1,100m,Ext,103.4747421,ASV_2869,0
1,100m,Ext,143.5850504,ASV_2869,0
1,100m,Int,154.0269435,ASV_2869,18
1,100m,Int,194.6352989,ASV_2869,0
1,100m,Int,40.26680955,ASV_2869,0
1,250m,Ext,121.8910417,ASV_2869,0
1,250m,Ext,134.8991612,ASV_2869,0
1,250m,Ext,101.0815428,ASV_2869,0
1,250m,Int,139.1743613,ASV_2869,0
1,250m,Int,162.6706403,ASV_2869,0
1,250m,Int,207.1674794,ASV_2869,0
1,500m,Ext,91.33440445,ASV_2869,0
1,500m,Ext,354.8614903,ASV_2869,0
1,500m,Ext,82.52716775,ASV_2869,0
1,500m,Int,170.464582,ASV_2869,0
1,500m,Int,276.4769752,ASV_2869,0
1,500m,Int,194.6352989,ASV_2869,0
1,1000m,Ext,34.18296926,ASV_2869,0
1,1000m,Ext,42.85950948,ASV_2869,0
1,1000m,Ext,213.7329942,ASV_2869,0
1,1000m,Int,103.4747421,ASV_2869,0
1,1000m,Int,133.8510407,ASV_2869,0
1,2000m,Ext,32.1151392,ASV_2869,0
1,2000m,Ext,36.95598261,ASV_2869,0
1,2000m,Ext,41.86824004,ASV_2869,0
1,2000m,Int,150.4645556,ASV_2869,0
1,2000m,Int,14.72177286,ASV_2869,0
1,2000m,Int,24.06425502,ASV_2869,0
1,Control,Ext,34.18296926,ASV_2869,0
1,Control,Ext,47.06490212,ASV_2869,0
1,Control,Ext,42.85950948,ASV_2869,0
1,Control,Int,26.63237405,ASV_2869,NA
1,Control,Int,41.86824004,ASV_2869,0
1,Control,Int,47.80487134,ASV_2869,0
2,Control,Ext,127.7311348,ASV_2869,0
2,Control,Ext,45.26470299,ASV_2869,0
2,Control,Ext,34.45063898,ASV_2869,0
2,Control,Int,16.67861809,ASV_2869,0
2,Control,Int,46.69922388,ASV_2869,0
2,Control,Int,47.80487134,ASV_2869,0
3,Control,Ext,24.25269015,ASV_2869,0
3,Control,Ext,203.9607443,ASV_2869,0
3,Control,Ext,16.67861809,ASV_2869,0
3,Control,Int,55.44145201,ASV_2869,NA
3,Control,Int,110.1372753,ASV_2869,NA
3,Control,Int,79.99207324,ASV_2869,NA
1,0m,Ext,466.252599,ASV_331,0
1,0m,Ext,571.0789951,ASV_331,0
1,0m,Ext,185.7362293,ASV_331,0
1,0m,Int,110.1372753,ASV_331,0
1,0m,Int,278.641928,ASV_331,0
1,0m,Int,289.7236522,ASV_331,0
2,0m,Ext,202.3760388,ASV_331,0
2,0m,Ext,174.5004892,ASV_331,0
2,0m,Ext,402.0303347,ASV_331,0
2,0m,Int,500.1597489,ASV_331,0
2,0m,Int,632.0241119,ASV_331,NA
2,0m,Int,496.2736783,ASV_331,0
3,0m,Ext,441.4777159,ASV_331,0
3,0m,Ext,704.9504701,ASV_331,0
3,0m,Ext,180.0307276,ASV_331,NA
3,0m,Int,466.252599,ASV_331,0
3,0m,Int,110.1372753,ASV_331,0
3,0m,Int,357.640233,ASV_331,0
1,50m,Ext,427.9162698,ASV_331,0
1,50m,Ext,438.0475846,ASV_331,0
1,50m,Ext,398.9066961,ASV_331,0
1,50m,Int,276.4769752,ASV_331,0
1,50m,Int,247.8757333,ASV_331,0
1,50m,Int,411.548776,ASV_331,NA
1,100m,Ext,134.8991612,ASV_331,0
1,100m,Ext,103.4747421,ASV_331,0
1,100m,Ext,143.5850504,ASV_331,0
1,100m,Int,154.0269435,ASV_331,0
1,100m,Int,194.6352989,ASV_331,0
1,100m,Int,40.26680955,ASV_331,0
1,250m,Ext,121.8910417,ASV_331,0
1,250m,Ext,134.8991612,ASV_331,0
1,250m,Ext,101.0815428,ASV_331,0
1,250m,Int,139.1743613,ASV_331,0
1,250m,Int,162.6706403,ASV_331,6
1,250m,Int,207.1674794,ASV_331,9
1,500m,Ext,91.33440445,ASV_331,6
1,500m,Ext,354.8614903,ASV_331,3
1,500m,Ext,82.52716775,ASV_331,7
1,500m,Int,170.464582,ASV_331,0
1,500m,Int,276.4769752,ASV_331,0
1,500m,Int,194.6352989,ASV_331,0
1,1000m,Ext,34.18296926,ASV_331,3
1,1000m,Ext,42.85950948,ASV_331,2
1,1000m,Ext,213.7329942,ASV_331,4
1,1000m,Int,103.4747421,ASV_331,0
1,1000m,Int,133.8510407,ASV_331,36
1,2000m,Ext,32.1151392,ASV_331,0
1,2000m,Ext,36.95598261,ASV_331,0
1,2000m,Ext,41.86824004,ASV_331,0
1,2000m,Int,150.4645556,ASV_331,11
1,2000m,Int,14.72177286,ASV_331,16
1,2000m,Int,24.06425502,ASV_331,10
1,Control,Ext,34.18296926,ASV_331,4
1,Control,Ext,47.06490212,ASV_331,0
1,Control,Ext,42.85950948,ASV_331,0
1,Control,Int,26.63237405,ASV_331,NA
1,Control,Int,41.86824004,ASV_331,0
1,Control,Int,47.80487134,ASV_331,4
2,Control,Ext,127.7311348,ASV_331,0
2,Control,Ext,45.26470299,ASV_331,0
2,Control,Ext,34.45063898,ASV_331,0
2,Control,Int,16.67861809,ASV_331,229
2,Control,Int,46.69922388,ASV_331,0
2,Control,Int,47.80487134,ASV_331,0
3,Control,Ext,24.25269015,ASV_331,22
3,Control,Ext,203.9607443,ASV_331,8
3,Control,Ext,16.67861809,ASV_331,0
3,Control,Int,55.44145201,ASV_331,NA
3,Control,Int,110.1372753,ASV_331,NA
3,Control,Int,79.99207324,ASV_331,NA
1,0m,Ext,466.252599,ASV_455,0
1,0m,Ext,571.0789951,ASV_455,0
1,0m,Ext,185.7362293,ASV_455,0
1,0m,Int,110.1372753,ASV_455,0
1,0m,Int,278.641928,ASV_455,0
1,0m,Int,289.7236522,ASV_455,0
2,0m,Ext,202.3760388,ASV_455,0
2,0m,Ext,174.5004892,ASV_455,0
2,0m,Ext,402.0303347,ASV_455,0
2,0m,Int,500.1597489,ASV_455,0
2,0m,Int,632.0241119,ASV_455,NA
2,0m,Int,496.2736783,ASV_455,0
3,0m,Ext,441.4777159,ASV_455,0
3,0m,Ext,704.9504701,ASV_455,0
3,0m,Ext,180.0307276,ASV_455,NA
3,0m,Int,466.252599,ASV_455,0
3,0m,Int,110.1372753,ASV_455,0
3,0m,Int,357.640233,ASV_455,0
1,50m,Ext,427.9162698,ASV_455,0
1,50m,Ext,438.0475846,ASV_455,0
1,50m,Ext,398.9066961,ASV_455,0
1,50m,Int,276.4769752,ASV_455,7
1,50m,Int,247.8757333,ASV_455,0
1,50m,Int,411.548776,ASV_455,NA
1,100m,Ext,134.8991612,ASV_455,5
1,100m,Ext,103.4747421,ASV_455,0
1,100m,Ext,143.5850504,ASV_455,3
1,100m,Int,154.0269435,ASV_455,0
1,100m,Int,194.6352989,ASV_455,0
1,100m,Int,40.26680955,ASV_455,0
1,250m,Ext,121.8910417,ASV_455,8
1,250m,Ext,134.8991612,ASV_455,9
1,250m,Ext,101.0815428,ASV_455,0
1,250m,Int,139.1743613,ASV_455,22
1,250m,Int,162.6706403,ASV_455,30
1,250m,Int,207.1674794,ASV_455,27
1,500m,Ext,91.33440445,ASV_455,0
1,500m,Ext,354.8614903,ASV_455,0
1,500m,Ext,82.52716775,ASV_455,0
1,500m,Int,170.464582,ASV_455,0
1,500m,Int,276.4769752,ASV_455,13
1,500m,Int,194.6352989,ASV_455,0
1,1000m,Ext,34.18296926,ASV_455,0
1,1000m,Ext,42.85950948,ASV_455,0
1,1000m,Ext,213.7329942,ASV_455,0
1,1000m,Int,103.4747421,ASV_455,14
1,1000m,Int,133.8510407,ASV_455,0
1,2000m,Ext,32.1151392,ASV_455,11
1,2000m,Ext,36.95598261,ASV_455,0
1,2000m,Ext,41.86824004,ASV_455,0
1,2000m,Int,150.4645556,ASV_455,0
1,2000m,Int,14.72177286,ASV_455,0
1,2000m,Int,24.06425502,ASV_455,28
1,Control,Ext,34.18296926,ASV_455,0
1,Control,Ext,47.06490212,ASV_455,0
1,Control,Ext,42.85950948,ASV_455,0
1,Control,Int,26.63237405,ASV_455,NA
1,Control,Int,41.86824004,ASV_455,26
1,Control,Int,47.80487134,ASV_455,0
2,Control,Ext,127.7311348,ASV_455,0
2,Control,Ext,45.26470299,ASV_455,0
2,Control,Ext,34.45063898,ASV_455,0
2,Control,Int,16.67861809,ASV_455,14
2,Control,Int,46.69922388,ASV_455,35
2,Control,Int,47.80487134,ASV_455,0
3,Control,Ext,24.25269015,ASV_455,8
3,Control,Ext,203.9607443,ASV_455,4
3,Control,Ext,16.67861809,ASV_455,4
3,Control,Int,55.44145201,ASV_455,NA
3,Control,Int,110.1372753,ASV_455,NA
3,Control,Int,79.99207324,ASV_455,NA
1,0m,Ext,466.252599,ASV_496,0
1,0m,Ext,571.0789951,ASV_496,0
1,0m,Ext,185.7362293,ASV_496,0
1,0m,Int,110.1372753,ASV_496,6
1,0m,Int,278.641928,ASV_496,13
1,0m,Int,289.7236522,ASV_496,27
2,0m,Ext,202.3760388,ASV_496,0
2,0m,Ext,174.5004892,ASV_496,0
2,0m,Ext,402.0303347,ASV_496,0
2,0m,Int,500.1597489,ASV_496,182
2,0m,Int,632.0241119,ASV_496,NA
2,0m,Int,496.2736783,ASV_496,19
3,0m,Ext,441.4777159,ASV_496,7
3,0m,Ext,704.9504701,ASV_496,0
3,0m,Ext,180.0307276,ASV_496,NA
3,0m,Int,466.252599,ASV_496,23
3,0m,Int,110.1372753,ASV_496,7
3,0m,Int,357.640233,ASV_496,23
1,50m,Ext,427.9162698,ASV_496,0
1,50m,Ext,438.0475846,ASV_496,0
1,50m,Ext,398.9066961,ASV_496,0
1,50m,Int,276.4769752,ASV_496,0
1,50m,Int,247.8757333,ASV_496,0
1,50m,Int,411.548776,ASV_496,NA
1,100m,Ext,134.8991612,ASV_496,0
1,100m,Ext,103.4747421,ASV_496,0
1,100m,Ext,143.5850504,ASV_496,0
1,100m,Int,154.0269435,ASV_496,0
1,100m,Int,194.6352989,ASV_496,0
1,100m,Int,40.26680955,ASV_496,0
1,250m,Ext,121.8910417,ASV_496,0
1,250m,Ext,134.8991612,ASV_496,0
1,250m,Ext,101.0815428,ASV_496,0
1,250m,Int,139.1743613,ASV_496,0
1,250m,Int,162.6706403,ASV_496,0
1,250m,Int,207.1674794,ASV_496,0
1,500m,Ext,91.33440445,ASV_496,0
1,500m,Ext,354.8614903,ASV_496,0
1,500m,Ext,82.52716775,ASV_496,0
1,500m,Int,170.464582,ASV_496,0
1,500m,Int,276.4769752,ASV_496,0
1,500m,Int,194.6352989,ASV_496,0
1,1000m,Ext,34.18296926,ASV_496,0
1,1000m,Ext,42.85950948,ASV_496,0
1,1000m,Ext,213.7329942,ASV_496,0
1,1000m,Int,103.4747421,ASV_496,0
1,1000m,Int,133.8510407,ASV_496,0
1,2000m,Ext,32.1151392,ASV_496,0
1,2000m,Ext,36.95598261,ASV_496,0
1,2000m,Ext,41.86824004,ASV_496,0
1,2000m,Int,150.4645556,ASV_496,0
1,2000m,Int,14.72177286,ASV_496,0
1,2000m,Int,24.06425502,ASV_496,0
1,Control,Ext,34.18296926,ASV_496,0
1,Control,Ext,47.06490212,ASV_496,0
1,Control,Ext,42.85950948,ASV_496,0
1,Control,Int,26.63237405,ASV_496,NA
1,Control,Int,41.86824004,ASV_496,0
1,Control,Int,47.80487134,ASV_496,0
2,Control,Ext,127.7311348,ASV_496,0
2,Control,Ext,45.26470299,ASV_496,0
2,Control,Ext,34.45063898,ASV_496,0
2,Control,Int,16.67861809,ASV_496,0
2,Control,Int,46.69922388,ASV_496,0
2,Control,Int,47.80487134,ASV_496,0
3,Control,Ext,24.25269015,ASV_496,0
3,Control,Ext,203.9607443,ASV_496,0
3,Control,Ext,16.67861809,ASV_496,0
3,Control,Int,55.44145201,ASV_496,NA
3,Control,Int,110.1372753,ASV_496,NA
3,Control,Int,79.99207324,ASV_496,NA
1,0m,Ext,466.252599,ASV_509,0
1,0m,Ext,571.0789951,ASV_509,0
1,0m,Ext,185.7362293,ASV_509,0
1,0m,Int,110.1372753,ASV_509,0
1,0m,Int,278.641928,ASV_509,0
1,0m,Int,289.7236522,ASV_509,0
2,0m,Ext,202.3760388,ASV_509,0
2,0m,Ext,174.5004892,ASV_509,0
2,0m,Ext,402.0303347,ASV_509,0
2,0m,Int,500.1597489,ASV_509,0
2,0m,Int,632.0241119,ASV_509,NA
2,0m,Int,496.2736783,ASV_509,0
3,0m,Ext,441.4777159,ASV_509,0
3,0m,Ext,704.9504701,ASV_509,0
3,0m,Ext,180.0307276,ASV_509,NA
3,0m,Int,466.252599,ASV_509,0
3,0m,Int,110.1372753,ASV_509,0
3,0m,Int,357.640233,ASV_509,0
1,50m,Ext,427.9162698,ASV_509,0
1,50m,Ext,438.0475846,ASV_509,0
1,50m,Ext,398.9066961,ASV_509,0
1,50m,Int,276.4769752,ASV_509,0
1,50m,Int,247.8757333,ASV_509,0
1,50m,Int,411.548776,ASV_509,NA
1,100m,Ext,134.8991612,ASV_509,6
1,100m,Ext,103.4747421,ASV_509,0
1,100m,Ext,143.5850504,ASV_509,4
1,100m,Int,154.0269435,ASV_509,10
1,100m,Int,194.6352989,ASV_509,7
1,100m,Int,40.26680955,ASV_509,14
1,250m,Ext,121.8910417,ASV_509,0
1,250m,Ext,134.8991612,ASV_509,4
1,250m,Ext,101.0815428,ASV_509,4
1,250m,Int,139.1743613,ASV_509,0
1,250m,Int,162.6706403,ASV_509,16
1,250m,Int,207.1674794,ASV_509,15
1,500m,Ext,91.33440445,ASV_509,8
1,500m,Ext,354.8614903,ASV_509,0
1,500m,Ext,82.52716775,ASV_509,9
1,500m,Int,170.464582,ASV_509,0
1,500m,Int,276.4769752,ASV_509,15
1,500m,Int,194.6352989,ASV_509,8
1,1000m,Ext,34.18296926,ASV_509,0
1,1000m,Ext,42.85950948,ASV_509,0
1,1000m,Ext,213.7329942,ASV_509,0
1,1000m,Int,103.4747421,ASV_509,0
1,1000m,Int,133.8510407,ASV_509,14
1,2000m,Ext,32.1151392,ASV_509,7
1,2000m,Ext,36.95598261,ASV_509,11
1,2000m,Ext,41.86824004,ASV_509,0
1,2000m,Int,150.4645556,ASV_509,19
1,2000m,Int,14.72177286,ASV_509,14
1,2000m,Int,24.06425502,ASV_509,14
1,Control,Ext,34.18296926,ASV_509,0
1,Control,Ext,47.06490212,ASV_509,0
1,Control,Ext,42.85950948,ASV_509,0
1,Control,Int,26.63237405,ASV_509,NA
1,Control,Int,41.86824004,ASV_509,11
1,Control,Int,47.80487134,ASV_509,0
2,Control,Ext,127.7311348,ASV_509,0
2,Control,Ext,45.26470299,ASV_509,0
2,Control,Ext,34.45063898,ASV_509,0
2,Control,Int,16.67861809,ASV_509,28
2,Control,Int,46.69922388,ASV_509,10
2,Control,Int,47.80487134,ASV_509,9
3,Control,Ext,24.25269015,ASV_509,6
3,Control,Ext,203.9607443,ASV_509,0
3,Control,Ext,16.67861809,ASV_509,0
3,Control,Int,55.44145201,ASV_509,NA
3,Control,Int,110.1372753,ASV_509,NA
3,Control,Int,79.99207324,ASV_509,NA
1,0m,Ext,466.252599,ASV_524,0
1,0m,Ext,571.0789951,ASV_524,0
1,0m,Ext,185.7362293,ASV_524,0
1,0m,Int,110.1372753,ASV_524,0
1,0m,Int,278.641928,ASV_524,0
1,0m,Int,289.7236522,ASV_524,0
2,0m,Ext,202.3760388,ASV_524,0
2,0m,Ext,174.5004892,ASV_524,0
2,0m,Ext,402.0303347,ASV_524,0
2,0m,Int,500.1597489,ASV_524,0
2,0m,Int,632.0241119,ASV_524,NA
2,0m,Int,496.2736783,ASV_524,0
3,0m,Ext,441.4777159,ASV_524,0
3,0m,Ext,704.9504701,ASV_524,0
3,0m,Ext,180.0307276,ASV_524,NA
3,0m,Int,466.252599,ASV_524,0
3,0m,Int,110.1372753,ASV_524,0
3,0m,Int,357.640233,ASV_524,0
1,50m,Ext,427.9162698,ASV_524,9
1,50m,Ext,438.0475846,ASV_524,0
1,50m,Ext,398.9066961,ASV_524,0
1,50m,Int,276.4769752,ASV_524,22
1,50m,Int,247.8757333,ASV_524,0
1,50m,Int,411.548776,ASV_524,NA
1,100m,Ext,134.8991612,ASV_524,14
1,100m,Ext,103.4747421,ASV_524,0
1,100m,Ext,143.5850504,ASV_524,11
1,100m,Int,154.0269435,ASV_524,25
1,100m,Int,194.6352989,ASV_524,0
1,100m,Int,40.26680955,ASV_524,10
1,250m,Ext,121.8910417,ASV_524,0
1,250m,Ext,134.8991612,ASV_524,5
1,250m,Ext,101.0815428,ASV_524,0
1,250m,Int,139.1743613,ASV_524,0
1,250m,Int,162.6706403,ASV_524,11
1,250m,Int,207.1674794,ASV_524,20
1,500m,Ext,91.33440445,ASV_524,0
1,500m,Ext,354.8614903,ASV_524,0
1,500m,Ext,82.52716775,ASV_524,0
1,500m,Int,170.464582,ASV_524,0
1,500m,Int,276.4769752,ASV_524,0
1,500m,Int,194.6352989,ASV_524,0
1,1000m,Ext,34.18296926,ASV_524,0
1,1000m,Ext,42.85950948,ASV_524,0
1,1000m,Ext,213.7329942,ASV_524,0
1,1000m,Int,103.4747421,ASV_524,0
1,1000m,Int,133.8510407,ASV_524,0
1,2000m,Ext,32.1151392,ASV_524,0
1,2000m,Ext,36.95598261,ASV_524,0
1,2000m,Ext,41.86824004,ASV_524,0
1,2000m,Int,150.4645556,ASV_524,0
1,2000m,Int,14.72177286,ASV_524,10
1,2000m,Int,24.06425502,ASV_524,18
1,Control,Ext,34.18296926,ASV_524,0
1,Control,Ext,47.06490212,ASV_524,0
1,Control,Ext,42.85950948,ASV_524,0
1,Control,Int,26.63237405,ASV_524,NA
1,Control,Int,41.86824004,ASV_524,23
1,Control,Int,47.80487134,ASV_524,8
2,Control,Ext,127.7311348,ASV_524,0
2,Control,Ext,45.26470299,ASV_524,0
2,Control,Ext,34.45063898,ASV_524,0
2,Control,Int,16.67861809,ASV_524,24
2,Control,Int,46.69922388,ASV_524,16
2,Control,Int,47.80487134,ASV_524,13
3,Control,Ext,24.25269015,ASV_524,3
3,Control,Ext,203.9607443,ASV_524,9
3,Control,Ext,16.67861809,ASV_524,0
3,Control,Int,55.44145201,ASV_524,NA
3,Control,Int,110.1372753,ASV_524,NA
3,Control,Int,79.99207324,ASV_524,NA
1,0m,Ext,466.252599,ASV_525,0
1,0m,Ext,571.0789951,ASV_525,0
1,0m,Ext,185.7362293,ASV_525,0
1,0m,Int,110.1372753,ASV_525,0
1,0m,Int,278.641928,ASV_525,0
1,0m,Int,289.7236522,ASV_525,0
2,0m,Ext,202.3760388,ASV_525,0
2,0m,Ext,174.5004892,ASV_525,0
2,0m,Ext,402.0303347,ASV_525,0
2,0m,Int,500.1597489,ASV_525,0
2,0m,Int,632.0241119,ASV_525,NA
2,0m,Int,496.2736783,ASV_525,0
3,0m,Ext,441.4777159,ASV_525,0
3,0m,Ext,704.9504701,ASV_525,0
3,0m,Ext,180.0307276,ASV_525,NA
3,0m,Int,466.252599,ASV_525,0
3,0m,Int,110.1372753,ASV_525,0
3,0m,Int,357.640233,ASV_525,0
1,50m,Ext,427.9162698,ASV_525,0
1,50m,Ext,438.0475846,ASV_525,0
1,50m,Ext,398.9066961,ASV_525,0
1,50m,Int,276.4769752,ASV_525,34
1,50m,Int,247.8757333,ASV_525,17
1,50m,Int,411.548776,ASV_525,NA
1,100m,Ext,134.8991612,ASV_525,0
1,100m,Ext,103.4747421,ASV_525,0
1,100m,Ext,143.5850504,ASV_525,6
1,100m,Int,154.0269435,ASV_525,0
1,100m,Int,194.6352989,ASV_525,8
1,100m,Int,40.26680955,ASV_525,0
1,250m,Ext,121.8910417,ASV_525,0
1,250m,Ext,134.8991612,ASV_525,0
1,250m,Ext,101.0815428,ASV_525,0
1,250m,Int,139.1743613,ASV_525,0
1,250m,Int,162.6706403,ASV_525,16
1,250m,Int,207.1674794,ASV_525,12
1,500m,Ext,91.33440445,ASV_525,0
1,500m,Ext,354.8614903,ASV_525,0
1,500m,Ext,82.52716775,ASV_525,0
1,500m,Int,170.464582,ASV_525,0
1,500m,Int,276.4769752,ASV_525,15
1,500m,Int,194.6352989,ASV_525,16
1,1000m,Ext,34.18296926,ASV_525,0
1,1000m,Ext,42.85950948,ASV_525,0
1,1000m,Ext,213.7329942,ASV_525,0
1,1000m,Int,103.4747421,ASV_525,13
1,1000m,Int,133.8510407,ASV_525,14
1,2000m,Ext,32.1151392,ASV_525,0
1,2000m,Ext,36.95598261,ASV_525,10
1,2000m,Ext,41.86824004,ASV_525,0
1,2000m,Int,150.4645556,ASV_525,14
1,2000m,Int,14.72177286,ASV_525,18
1,2000m,Int,24.06425502,ASV_525,0
1,Control,Ext,34.18296926,ASV_525,6
1,Control,Ext,47.06490212,ASV_525,0
1,Control,Ext,42.85950948,ASV_525,0
1,Control,Int,26.63237405,ASV_525,NA
1,Control,Int,41.86824004,ASV_525,14
1,Control,Int,47.80487134,ASV_525,8
2,Control,Ext,127.7311348,ASV_525,0
2,Control,Ext,45.26470299,ASV_525,0
2,Control,Ext,34.45063898,ASV_525,6
2,Control,Int,16.67861809,ASV_525,18
2,Control,Int,46.69922388,ASV_525,17
2,Control,Int,47.80487134,ASV_525,0
3,Control,Ext,24.25269015,ASV_525,12
3,Control,Ext,203.9607443,ASV_525,0
3,Control,Ext,16.67861809,ASV_525,0
3,Control,Int,55.44145201,ASV_525,NA
3,Control,Int,110.1372753,ASV_525,NA
3,Control,Int,79.99207324,ASV_525,NA
1,0m,Ext,466.252599,ASV_529,0
1,0m,Ext,571.0789951,ASV_529,0
1,0m,Ext,185.7362293,ASV_529,0
1,0m,Int,110.1372753,ASV_529,0
1,0m,Int,278.641928,ASV_529,0
1,0m,Int,289.7236522,ASV_529,0
2,0m,Ext,202.3760388,ASV_529,0
2,0m,Ext,174.5004892,ASV_529,0
2,0m,Ext,402.0303347,ASV_529,0
2,0m,Int,500.1597489,ASV_529,0
2,0m,Int,632.0241119,ASV_529,NA
2,0m,Int,496.2736783,ASV_529,0
3,0m,Ext,441.4777159,ASV_529,0
3,0m,Ext,704.9504701,ASV_529,0
3,0m,Ext,180.0307276,ASV_529,NA
3,0m,Int,466.252599,ASV_529,0
3,0m,Int,110.1372753,ASV_529,0
3,0m,Int,357.640233,ASV_529,0
1,50m,Ext,427.9162698,ASV_529,0
1,50m,Ext,438.0475846,ASV_529,0
1,50m,Ext,398.9066961,ASV_529,0
1,50m,Int,276.4769752,ASV_529,0
1,50m,Int,247.8757333,ASV_529,0
1,50m,Int,411.548776,ASV_529,NA
1,100m,Ext,134.8991612,ASV_529,0
1,100m,Ext,103.4747421,ASV_529,0
1,100m,Ext,143.5850504,ASV_529,0
1,100m,Int,154.0269435,ASV_529,0
1,100m,Int,194.6352989,ASV_529,0
1,100m,Int,40.26680955,ASV_529,13
1,250m,Ext,121.8910417,ASV_529,11
1,250m,Ext,134.8991612,ASV_529,0
1,250m,Ext,101.0815428,ASV_529,3
1,250m,Int,139.1743613,ASV_529,15
1,250m,Int,162.6706403,ASV_529,0
1,250m,Int,207.1674794,ASV_529,11
1,500m,Ext,91.33440445,ASV_529,0
1,500m,Ext,354.8614903,ASV_529,0
1,500m,Ext,82.52716775,ASV_529,0
1,500m,Int,170.464582,ASV_529,21
1,500m,Int,276.4769752,ASV_529,0
1,500m,Int,194.6352989,ASV_529,21
1,1000m,Ext,34.18296926,ASV_529,0
1,1000m,Ext,42.85950948,ASV_529,0
1,1000m,Ext,213.7329942,ASV_529,0
1,1000m,Int,103.4747421,ASV_529,12
1,1000m,Int,133.8510407,ASV_529,12
1,2000m,Ext,32.1151392,ASV_529,0
1,2000m,Ext,36.95598261,ASV_529,12
1,2000m,Ext,41.86824004,ASV_529,0
1,2000m,Int,150.4645556,ASV_529,25
1,2000m,Int,14.72177286,ASV_529,0
1,2000m,Int,24.06425502,ASV_529,18
1,Control,Ext,34.18296926,ASV_529,0
1,Control,Ext,47.06490212,ASV_529,0
1,Control,Ext,42.85950948,ASV_529,0
1,Control,Int,26.63237405,ASV_529,NA
1,Control,Int,41.86824004,ASV_529,15
1,Control,Int,47.80487134,ASV_529,16
2,Control,Ext,127.7311348,ASV_529,6
2,Control,Ext,45.26470299,ASV_529,0
2,Control,Ext,34.45063898,ASV_529,0
2,Control,Int,16.67861809,ASV_529,31
2,Control,Int,46.69922388,ASV_529,0
2,Control,Int,47.80487134,ASV_529,0
3,Control,Ext,24.25269015,ASV_529,12
3,Control,Ext,203.9607443,ASV_529,8
3,Control,Ext,16.67861809,ASV_529,0
3,Control,Int,55.44145201,ASV_529,NA
3,Control,Int,110.1372753,ASV_529,NA
3,Control,Int,79.99207324,ASV_529,NA
1,0m,Ext,466.252599,ASV_555,6
1,0m,Ext,571.0789951,ASV_555,6
1,0m,Ext,185.7362293,ASV_555,0
1,0m,Int,110.1372753,ASV_555,10
1,0m,Int,278.641928,ASV_555,22
1,0m,Int,289.7236522,ASV_555,12
2,0m,Ext,202.3760388,ASV_555,0
2,0m,Ext,174.5004892,ASV_555,0
2,0m,Ext,402.0303347,ASV_555,0
2,0m,Int,500.1597489,ASV_555,30
2,0m,Int,632.0241119,ASV_555,NA
2,0m,Int,496.2736783,ASV_555,21
3,0m,Ext,441.4777159,ASV_555,0
3,0m,Ext,704.9504701,ASV_555,0
3,0m,Ext,180.0307276,ASV_555,NA
3,0m,Int,466.252599,ASV_555,29
3,0m,Int,110.1372753,ASV_555,8
3,0m,Int,357.640233,ASV_555,34
1,50m,Ext,427.9162698,ASV_555,0
1,50m,Ext,438.0475846,ASV_555,0
1,50m,Ext,398.9066961,ASV_555,6
1,50m,Int,276.4769752,ASV_555,7
1,50m,Int,247.8757333,ASV_555,10
1,50m,Int,411.548776,ASV_555,NA
1,100m,Ext,134.8991612,ASV_555,0
1,100m,Ext,103.4747421,ASV_555,0
1,100m,Ext,143.5850504,ASV_555,0
1,100m,Int,154.0269435,ASV_555,0
1,100m,Int,194.6352989,ASV_555,4
1,100m,Int,40.26680955,ASV_555,0
1,250m,Ext,121.8910417,ASV_555,1
1,250m,Ext,134.8991612,ASV_555,4
1,250m,Ext,101.0815428,ASV_555,0
1,250m,Int,139.1743613,ASV_555,0
1,250m,Int,162.6706403,ASV_555,7
1,250m,Int,207.1674794,ASV_555,0
1,500m,Ext,91.33440445,ASV_555,0
1,500m,Ext,354.8614903,ASV_555,0
1,500m,Ext,82.52716775,ASV_555,0
1,500m,Int,170.464582,ASV_555,6
1,500m,Int,276.4769752,ASV_555,0
1,500m,Int,194.6352989,ASV_555,0
1,1000m,Ext,34.18296926,ASV_555,0
1,1000m,Ext,42.85950948,ASV_555,0
1,1000m,Ext,213.7329942,ASV_555,0
1,1000m,Int,103.4747421,ASV_555,0
1,1000m,Int,133.8510407,ASV_555,0
1,2000m,Ext,32.1151392,ASV_555,0
1,2000m,Ext,36.95598261,ASV_555,0
1,2000m,Ext,41.86824004,ASV_555,0
1,2000m,Int,150.4645556,ASV_555,0
1,2000m,Int,14.72177286,ASV_555,0
1,2000m,Int,24.06425502,ASV_555,8
1,Control,Ext,34.18296926,ASV_555,0
1,Control,Ext,47.06490212,ASV_555,0
1,Control,Ext,42.85950948,ASV_555,0
1,Control,Int,26.63237405,ASV_555,NA
1,Control,Int,41.86824004,ASV_555,8
1,Control,Int,47.80487134,ASV_555,0
